Feature,Importance
PLEKHA1,0.003923356999574369
UBAC2-AS1,0.0038918086180703545
PSMB3,0.0038388050700489938
DENND4A,0.003756288765959019
FCGBP,0.00372395076841669
ADIPOR1,0.003716325176679425
MFSD13A,0.0037022792597265265
TMEM140,0.0036742000055734743
F2RL1,0.003644621588008661
GMEB1,0.0035091776094528467
LRRC37A3,0.0034922825385129744
ARL4D,0.003476846830669775
WDR45,0.003476624633841501
ZNF277,0.003411354576801847
PPM1M,0.0033645954472459145
UBE2K,0.0033463993548906905
ZNF197,0.0032399136234722535
LIPN,0.0032168485243904057
APOO,0.003204802659094786
CBFA2T2,0.003154602069831265
TSC22D4,0.003115569100309318
ARL14EP,0.00308734249333668
ATG4D,0.0030836246693053404
ARL4C,0.0030042088435887166
MGRN1,0.003003503839742359
FAM210A,0.0030004542117161672
GYPC,0.0028921251221772836
HMCES,0.0028901513136886103
SPRYD4,0.002857932612481988
TRMT1,0.002797858794309544
POMGNT2,0.002757626101073639
ELK4,0.002743158585546505
SNHG7,0.0027352543593884737
OTUD7A,0.0026800387153890952
ECM1,0.0026675740019094095
HDAC4,0.0026633766536785994
KLRF1,0.0026353665528584783
RHOT2,0.002624629167709126
WBP1,0.0024665441514308247
TRMT12,0.0023369000412408387
C1GALT1,0.002334486683119311
ALG10B,0.0023040639623884665
ACOT2,0.002292635721890895
CD3E,0.002287546239201475
LINC01550,0.002266253339116454
SMARCA5,0.002229109028739969
CLK3,0.002212430111172227
DTYMK,0.0022079142606881946
PTAR1,0.002205837203659853
CHST11,0.0021849645552394744
CLINT1,0.002173059362987275
EEPD1,0.0021362771605679984
RNU4-2,0.0021170475200432384
CLASP2,0.002088841775968439
ACIN1,0.00207547793546614
PSME1,0.0020553530063068624
C1orf116,0.002054195330451612
EPB41L3,0.0020502080011126985
CTIF,0.0020349282710055835
METTL7A,0.001975612288109926
STYXL1,0.0019699131569112832
RPAP2,0.0019463925139252547
GMPS,0.0019292462637008126
HSD17B12,0.0018612361286733633
HENMT1,0.0018481123689215184
CENPN,0.001845009147576704
GPR146,0.0018375576237283332
TTF1,0.0017865068769771257
NPM3,0.0017474884946065007
CMPK2,0.0017264596297185005
HAVCR2,0.0017116684463587039
TPRN,0.001661269687594138
CNTROB,0.0016558530897188817
KIF19,0.0015752202459692675
CKAP2,0.001557307248580942
TMEM263,0.0015305413698869772
PRSS57,0.001495448212696816
COL9A3,0.0014809306397186737
GFOD2,0.0014480799000275938
TNIP2,0.001415778837054841
VWA7,0.0014028802065587204
DCUN1D2,0.0013883284719712818
CEP104,0.001365306626706816
SQSTM1,0.0013537749018143702
ATG3,0.001337281506404086
CENPJ,0.0013227266147065296
C13orf46,0.0012972809158224043
LINC01590,0.0012434617387958274
IL10RA,0.001198747809825708
TRAPPC3L,0.0011772033172571185
LOC101927446,0.0011710585103765145
POC1A,0.0011526893814222624
NPEPPSP1,0.0011508732218757374
PEBP1,0.0011234140422385513
LLGL1,0.001099790710251709
PGP,0.001097935073542699
SETDB1,0.001093431426235027
LOC102724159,0.0010771131467372922
BBS4,0.0010630927954286176
C5AR1,0.001046758170345249
CDC7,0.001011113496401428
FAM219B,0.0009898946641097649
PKP4,0.0009620149869632646
MUL1,0.0009606521677031679
FANCB,0.0009424594100420783
LINC02361,0.0009300885304382055
C11orf24,0.0009253730799307425
MED23,0.0009249181834181964
APEX1,0.0009136258191146389
ZBTB49,0.0009132921111334527
TMEM223,0.0009130060282887283
SLC48A1,0.0008945889310869413
ZNF629,0.0008860964946315868
OTOF,0.0008751871385410923
SLC6A12,0.0008669266912815271
SEL1L,0.0008590923043716233
KLRC1,0.0008519047985842197
ANKRD35,0.0008498262643710298
NCK1,0.0007938169393136798
CCS,0.000787652410705283
C19orf47,0.0007729619966402284
LILRB5,0.0007197291400520943
ZFYVE19,0.0007146351066004561
EXOSC8,0.0007064580949380821
COL6A2,0.0006688631988123848
H2AC14,0.0006590317308727022
RAD54L,0.0006498709865511205
MTCO1P11,0.0006441588810149296
CCDC15,0.0006379330954630201
DGKD,0.0006099609839295798
SYNGR3,0.0006048423182573052
HCK,0.000589563729584018
KRT8P12,0.0005812978259831856
P2RY13,0.0005615414085787727
PYROXD2,0.0005507906167115269
PF4,0.000525360205079059
BHLHE40,0.000525029168880836
PLIN4,0.0005132712202515698
GPX7,0.0004900940989129688
CD72,0.0004889467098766211
LOC93622,0.00048183891880669593
PRR5L,0.000466563576831199
