Feature,Mean_ABS_SHAP
MLH1,0.036428576614891565
KLRF1,0.03588044229801563
ACIN1,0.035751151428778556
C19orf47,0.035729814346731815
MED28,0.03535775853115052
P2RY8,0.03455314879006008
MED23,0.034273207370115515
ATG3,0.034138058291616646
AGPS,0.03409681771777879
FAM120AOS,0.03392130926337429
SMIM20,0.0335340821285818
ZFYVE19,0.033128353698862696
ARL4C,0.03310543100849249
MED15,0.03290547458491236
CACNA2D4,0.03257753522904702
ZNF197,0.031990689327213606
UBAC2-AS1,0.03198592528525541
FANCB,0.031595680316602245
TMEM223,0.03148781052411877
COMMD9,0.028961883858723534
DGLUCY,0.02856341809926859
NPEPPSP1,0.02854577147803213
CDK14,0.028480825199513976
TRAIP,0.028389357976926544
NKIRAS2,0.02835260870412599
PTPN6,0.028339665908979746
ACOT2,0.02810797477284649
BOLA3,0.027775827233672355
DGKD,0.027653333709925215
NFIA,0.027366829438347964
SSBP1,0.02649473431898379
GPSM1,0.026238550200170314
CEP104,0.02522532990054606
PHF19,0.024488358718771412
MSH3,0.02419752871487403
MUL1,0.02380749679134573
HAVCR2,0.023293528824625227
RFC1,0.023262420667036765
CDS2,0.02285204771582278
AHCTF1,0.022671517951758677
ATG4D,0.022622708134934593
E2F7,0.022614357869208936
SH2D3C,0.02244901560018711
VWA7,0.022262170492493558
CLEC16A,0.022139857588779496
POMGNT2,0.02206353309213331
RPL41,0.02099151861851532
SETDB1,0.020520030309560584
CDC7,0.020050748824257822
RAD54L,0.01950153320409928
SUPT7L,0.019309954681500652
AAAS,0.019097460337389655
GARS1,0.019085801587952526
TTF1,0.0187958365433057
SIPA1L1,0.01860044983690806
CTIF,0.018099581416533006
PCNT,0.01806262078139542
SLC25A1,0.017598504864865708
METAP1,0.01696919383389221
MGRN1,0.016504590817571885
EXOSC8,0.016327897811690566
NIT1,0.01512743119325685
SEL1L,0.014949877841523556
RAB31,0.014873060062372781
MTPN,0.014254135286505931
HEATR1,0.013527485128996888
DCUN1D2,0.01350398043475075
IFITM1,0.01319532868401782
FAM210A,0.012869685853387708
SLC2A11,0.01281408864810234
ATXN1,0.012671590182196955
PCBP1,0.012665892463361597
APEX1,0.012427073588591813
ALG10B,0.01176335120857136
DDX52,0.011328701389785995
KAZN,0.011275324577804348
TMEM263,0.01075558030427456
GMEB1,0.009841812388182172
TNIP2,0.00978210619129977
P4HTM,0.009713535171882061
RPAP2,0.00924835075023917
LINC02491,0.009139393505373681
BBS4,0.008981434603101888
SLC46A3,0.00892032813968372
WBP1,0.008599879832269055
OTUD7A,0.008048988543718773
CHST11,0.007993159996010054
FAM219B,0.007817430486975795
MROCKI,0.007023456532671494
SERINC2,0.006791664743726148
MICU1,0.006424417622845527
TRAPPC3L,0.006132727746527255
ZNF133,0.005845050048626075
KATNIP,0.005189961580314289
OASL,0.004988732003835632
KLRC1,0.004140197327678113
UBE2K,0.003770949606690802
CBFA2T2,0.003766595262882002
HCK,0.0034967141034017474
EEPD1,0.0033428787285594715
TRAPPC4,0.0020552786526556936
NSMCE2,0.001802229197880742
PSMB3,0.0016201628546142347
SMARCA5,0.0015495392171645313
GMPS,0.0010314627353982958
ANLN,0.0008639775373418184
ZNF277,0.0007847319100488901
LOC101927446,0.0004494904660279365
CENPQ,0.00014060183508542983
TMEM208,3.383546611838697e-05
