Feature,Importance
HLA-DRA,1.414633591174339e-07
TTC3,1.1936771799538618e-07
GBP1,1.1639340520919517e-07
HSBP1,9.984732868708877e-08
SHROOM1,9.65169290972037e-08
GOLT1B,9.269292367208508e-08
CEP41,8.00585902827504e-08
ZFAND5,7.465141319791802e-08
ZNF775,7.000413657238699e-08
SLC7A7,6.921078072321717e-08
PTGES,6.724604126491434e-08
NT5C3B,5.463354364630208e-08
ZDHHC21,3.917991291629876e-08
TRBV12-3,3.3931817494024343e-08
ENSG00000255031,3.0741775493904636e-08
NAV1,3.063126410945722e-08
MOB3C,2.7428907401456487e-08
RARA,2.295308434400495e-08
CLPX,2.2487813317669856e-08
CHEK1,1.577882904808194e-08
IQSEC1,1.54639012463836e-08
LILRB2,8.034636486748562e-09
IFNAR2,6.14783363985912e-09
ENSG00000239665,5.75939962933187e-09
FPGT,4.098572783972237e-09
HSPA9,3.5529647233507875e-09
POLDIP3,3.097321170450931e-09
CAPN1,2.288462675083378e-09
RDH11,2.0457680037872343e-09
RWDD2B,1.177626801537017e-09
HTATSF1,7.029306590288051e-10
TTF2,6.934919267083208e-10
ENSG00000225138,5.39604625617921e-10
RPL7AP50,2.5195117354916316e-10
TPX2,1.894825486709112e-10
DZIP1L,8.623430357014828e-11
NFIL3,8.085514083058207e-11
WDSUB1,7.206751578207392e-11
EMC4,1.72786417541241e-11
PCNA,1.2548423807926963e-11
RPL11P3,1.0396219050879514e-11
HARBI1,0.0
SAP30,0.0
TARS3,0.0
