Feature,Mean_ABS_SHAP
PPP1CB,3.022661412989676e-05
ZFAND5,2.956477508867255e-05
WDR25,2.614234010752706e-05
ASAP2,2.118413747941268e-05
ZC3HAV1,1.9387296046378187e-05
COMMD9,1.6417670978218013e-05
GBP1,1.5870175165844573e-05
CEP41,1.4750979945089282e-05
ZNF775,1.4119318902802455e-05
TTC3,1.1778950698354714e-05
NT5C3B,1.15398638175033e-05
LYST,1.1302154466566577e-05
SLC7A7,1.0853925259078096e-05
TRBV3-1,1.0176726558688071e-05
CLPX,1.0106959295864757e-05
RARA,9.994820135373752e-06
NAV1,9.526132904059916e-06
TRBV12-3,7.47856536962274e-06
FMN1,6.8296870655484276e-06
HSBP1,6.615248941876886e-06
IFNAR2,3.762564432610046e-06
RWDD2B,3.4945316111183574e-06
ZDHHC21,2.945579172623792e-06
MOB3C,2.7697465866221005e-06
ENSG00000239665,2.5378075288150556e-06
LILRB2,2.2101423537840874e-06
CAPN1,2.0860405975819504e-06
IQSEC1,1.8761464468043184e-06
FPGT,1.77425963223568e-06
RDH11,1.1506638215361795e-06
TTF2,1.1017166384135526e-06
RPL7AP50,1.0499549024588475e-06
POLDIP3,8.54350881731262e-07
HSPA9,8.007136116653815e-07
ENSG00000225138,6.150406252119118e-07
DZIP1L,2.50919280646392e-07
WDSUB1,2.4174672272695155e-07
RPL11P3,2.3445024534257652e-07
NFIL3,1.8070189141551876e-07
TPX2,1.7076935995125865e-07
PCNA,1.3635324410042893e-07
EMC4,8.695893834104238e-08
SAP30,0.0
HARBI1,0.0
TARS3,0.0
