FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.0,0.03571428571428571,0.99998367,0.0,0.03571428571428571
0.0,0.07142857142857142,0.9999715,0.0,0.07142857142857142
0.043478260869565216,0.07142857142857142,0.9999622,0.043478260869565216,0.07142857142857142
0.043478260869565216,0.5357142857142857,0.99555737,0.043478260869565216,0.5357142857142857
0.08695652173913043,0.5357142857142857,0.9952141,0.08695652173913043,0.5357142857142857
0.08695652173913043,0.5714285714285714,0.9948938,0.08695652173913043,0.5714285714285714
0.13043478260869565,0.5714285714285714,0.9908811,0.13043478260869565,0.5714285714285714
0.13043478260869565,0.6428571428571429,0.94495153,0.13043478260869565,0.6428571428571429
0.30434782608695654,0.6428571428571429,0.535017,0.30434782608695654,0.6428571428571429
0.30434782608695654,0.8571428571428571,0.06701275,0.30434782608695654,0.8571428571428571
0.43478260869565216,0.8571428571428571,0.011207098,0.43478260869565216,0.8571428571428571
0.43478260869565216,0.9285714285714286,0.0026934799,0.43478260869565216,0.9285714285714286
0.4782608695652174,0.9285714285714286,0.0013350511,0.4782608695652174,0.9285714285714286
0.4782608695652174,0.9642857142857143,0.001191357,0.4782608695652174,0.9642857142857143
0.5217391304347826,0.9642857142857143,0.000949384,0.5217391304347826,0.9642857142857143
0.5217391304347826,1.0,0.00053572,0.5217391304347826,1.0
1.0,1.0,5.8059708e-05,1.0,1.0
