FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.13043478260869565,0.14285714285714285,1.0,0.13043478260869565,0.14285714285714285
0.13043478260869565,0.17857142857142858,0.99999976,0.13043478260869565,0.17857142857142858
0.17391304347826086,0.17857142857142858,0.9999987,0.17391304347826086,0.17857142857142858
0.17391304347826086,0.2857142857142857,0.99976164,0.17391304347826086,0.2857142857142857
0.21739130434782608,0.2857142857142857,0.99942017,0.21739130434782608,0.2857142857142857
0.21739130434782608,0.35714285714285715,0.99870956,0.21739130434782608,0.35714285714285715
0.30434782608695654,0.35714285714285715,0.99766916,0.30434782608695654,0.35714285714285715
0.30434782608695654,0.5,0.9565392,0.30434782608695654,0.5
0.34782608695652173,0.5,0.8699308,0.34782608695652173,0.5
0.34782608695652173,0.6071428571428571,0.29461163,0.34782608695652173,0.6071428571428571
0.43478260869565216,0.6071428571428571,0.09855837,0.43478260869565216,0.6071428571428571
0.43478260869565216,0.6785714285714286,0.0074094217,0.43478260869565216,0.6785714285714286
0.5217391304347826,0.6785714285714286,0.002932413,0.5217391304347826,0.6785714285714286
0.5217391304347826,0.8571428571428571,1.733948e-05,0.5217391304347826,0.8571428571428571
0.6521739130434783,0.8571428571428571,7.9202096e-08,0.6521739130434783,0.8571428571428571
0.6521739130434783,0.8928571428571429,5.151027e-08,0.6521739130434783,0.8928571428571429
0.782608695652174,0.8928571428571429,1.4439462e-08,0.782608695652174,0.8928571428571429
0.782608695652174,0.9285714285714286,1.2533935e-08,0.782608695652174,0.9285714285714286
0.8695652173913043,0.9285714285714286,1.8944573e-09,0.8695652173913043,0.9285714285714286
0.8695652173913043,0.9642857142857143,9.615229e-10,0.8695652173913043,0.9642857142857143
1.0,0.9642857142857143,1.7932042e-10,1.0,0.9642857142857143
1.0,1.0,8.167654e-11,1.0,1.0
