FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.0,0.03571428571428571,0.999574,0.0,0.03571428571428571
0.0,0.5357142857142857,0.9942409,0.0,0.5357142857142857
0.043478260869565216,0.5357142857142857,0.99382544,0.043478260869565216,0.5357142857142857
0.043478260869565216,0.5714285714285714,0.9923348,0.043478260869565216,0.5714285714285714
0.08695652173913043,0.5714285714285714,0.9914255,0.08695652173913043,0.5714285714285714
0.08695652173913043,0.6071428571428571,0.97911876,0.08695652173913043,0.6071428571428571
0.21739130434782608,0.6071428571428571,0.8581948,0.21739130434782608,0.6071428571428571
0.21739130434782608,0.6428571428571429,0.85622364,0.21739130434782608,0.6428571428571429
0.2608695652173913,0.6428571428571429,0.84004146,0.2608695652173913,0.6428571428571429
0.2608695652173913,0.7142857142857143,0.5544614,0.2608695652173913,0.7142857142857143
0.30434782608695654,0.7142857142857143,0.53760916,0.30434782608695654,0.7142857142857143
0.30434782608695654,0.7857142857142857,0.24950714,0.30434782608695654,0.7857142857142857
0.391304347826087,0.7857142857142857,0.17176141,0.391304347826087,0.7857142857142857
0.391304347826087,0.8571428571428571,0.065955155,0.391304347826087,0.8571428571428571
0.43478260869565216,0.8571428571428571,0.034802202,0.43478260869565216,0.8571428571428571
0.43478260869565216,0.9642857142857143,0.006905499,0.43478260869565216,0.9642857142857143
0.5652173913043478,0.9642857142857143,0.0039820904,0.5652173913043478,0.9642857142857143
0.5652173913043478,1.0,0.00213495,0.5652173913043478,1.0
1.0,1.0,0.00021406666,1.0,1.0
