FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.0,0.03571428571428571,0.9999765,0.0,0.03571428571428571
0.0,0.5714285714285714,0.9978187,0.0,0.5714285714285714
0.13043478260869565,0.5714285714285714,0.94771767,0.13043478260869565,0.5714285714285714
0.13043478260869565,0.6428571428571429,0.7840479,0.13043478260869565,0.6428571428571429
0.2608695652173913,0.6428571428571429,0.634384,0.2608695652173913,0.6428571428571429
0.2608695652173913,0.75,0.36008146,0.2608695652173913,0.75
0.30434782608695654,0.75,0.25410053,0.30434782608695654,0.75
0.30434782608695654,0.8928571428571429,0.057312183,0.30434782608695654,0.8928571428571429
0.34782608695652173,0.8928571428571429,0.031187525,0.34782608695652173,0.8928571428571429
0.34782608695652173,0.9285714285714286,0.01584044,0.34782608695652173,0.9285714285714286
0.43478260869565216,0.9285714285714286,0.001068885,0.43478260869565216,0.9285714285714286
0.43478260869565216,0.9642857142857143,0.0008589853,0.43478260869565216,0.9642857142857143
0.4782608695652174,0.9642857142857143,0.00048868253,0.4782608695652174,0.9642857142857143
0.4782608695652174,1.0,0.00028645535,0.4782608695652174,1.0
1.0,1.0,1.7478156e-05,1.0,1.0
