FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.0,0.03571428571428571,0.99990666,0.0,0.03571428571428571
0.0,0.10714285714285714,0.99980754,0.0,0.10714285714285714
0.043478260869565216,0.10714285714285714,0.9995833,0.043478260869565216,0.10714285714285714
0.043478260869565216,0.25,0.9974734,0.043478260869565216,0.25
0.08695652173913043,0.25,0.99736387,0.08695652173913043,0.25
0.08695652173913043,0.4642857142857143,0.9212779,0.08695652173913043,0.4642857142857143
0.17391304347826086,0.4642857142857143,0.87262386,0.17391304347826086,0.4642857142857143
0.17391304347826086,0.5357142857142857,0.6809619,0.17391304347826086,0.5357142857142857
0.2608695652173913,0.5357142857142857,0.58466756,0.2608695652173913,0.5357142857142857
0.2608695652173913,0.7857142857142857,0.057046495,0.2608695652173913,0.7857142857142857
0.30434782608695654,0.7857142857142857,0.048248056,0.30434782608695654,0.7857142857142857
0.30434782608695654,0.8214285714285714,0.043891646,0.30434782608695654,0.8214285714285714
0.4782608695652174,0.8214285714285714,0.014108332,0.4782608695652174,0.8214285714285714
0.4782608695652174,0.8928571428571429,0.01070967,0.4782608695652174,0.8928571428571429
0.6086956521739131,0.8928571428571429,0.0019654264,0.6086956521739131,0.8928571428571429
0.6086956521739131,0.9285714285714286,0.0010489902,0.6086956521739131,0.9285714285714286
0.6956521739130435,0.9285714285714286,0.000609976,0.6956521739130435,0.9285714285714286
0.6956521739130435,1.0,0.00025191685,0.6956521739130435,1.0
1.0,1.0,1.149499e-07,1.0,1.0
