Feature,Importance,Mean_SHAP
SNRK,0.000188760647775897,-0.00013999698446125764
GTF2H5,0.00018866932748105405,-0.00014104103702236714
RIMS3,0.0001885139205817463,-1.6938673087332116e-05
CNKSR1,0.00018848201266310487,7.601912113426721e-05
IGLV7-43,0.00018838785026457382,-7.810760518383416e-05
ZNF93,0.00018816746092535026,-4.5083138273958125e-06
MKRN1,0.00018807199512992247,0.00011853251282644226
CD200,0.00018782220107200524,8.945473940454329e-05
CARS1,0.00018748927282440282,8.286826038206361e-05
B3GNTL1,0.00018734661453200768,3.221451257785169e-05
ZNF837,0.00018709644848491206,9.005357578376026e-05
LRRFIP2,0.00018679097226049086,-6.2972909358056e-05
FAM157A,0.00018665134517339887,-8.645869661928609e-05
ANAPC13,0.00018657615257440448,1.1424309084785048e-05
TBC1D7,0.00018648369964466218,-9.721195553325293e-05
NDUFA13,0.00018636975565564852,-3.058671098391941e-05
RRAS2,0.0001862688462072496,-0.00010529027854928583
CDK14,0.0001862485367519199,3.1489669704295644e-05
SIGLEC16,0.00018609990570818392,-7.809231877223674e-07
CEBPA,0.0001860211569568103,0.0001146651286219744
TRBV25-1,0.00018586678363108718,7.46692895419545e-05
TG,0.00018552600535564592,0.0001194388762256248
CASP3,0.00018510493478020965,1.4077436353150387e-05
MED23,0.00018504772358817593,0.00016519368187587602
GPR160,0.0001848333267519541,-0.0001344929470950095
REST,0.00018475924852699705,-6.296484110885732e-05
HSD17B11,0.00018465173903800904,0.00012790586201140555
ERCC1,0.00018429295080593379,9.765776042217659e-05
CLN8-AS1,0.00018409020098733252,5.9407868845606344e-05
CALHM6,0.00018391844937947039,0.00011958693107734049
EMC6,0.00018359573714543282,0.00010915676615473775
SBF1,0.0001835017349502754,-9.372087526025267e-05
RTL5,0.00018347790437688854,6.395249752917576e-05
PRKAR1B-AS1,0.0001830141098263422,7.472918055117279e-05
PPCDC,0.00018299050398535362,-6.194089625002017e-05
NRP2,0.00018253787580089915,8.14408835489954e-05
RBM42,0.00018239127405985303,0.00011026940030947858
SNORA73B,0.00018196079645372516,9.069702485442722e-05
PGS1,0.00018194276693606743,-0.00014038889638209057
NBPF12,0.0001817753198501284,0.0001391668827190475
TPSAB1,0.0001817553170693565,-2.7743137484879006e-05
ERMAP,0.00018155392958477386,-7.007112562269026e-05
PCNX1,0.00018150428735675718,-9.218065814081527e-05
THUMPD3-AS1,0.00018142945508656407,3.4383222119708496e-05
DDX11L10,0.0001814182662918868,5.20197621042793e-05
CBX3P2,0.00018134442149437223,-8.142344826473742e-05
PGPEP1,0.00018122113778495678,4.894676210943756e-05
RPS3A,0.0001810955131477878,-1.5785904246756217e-05
ZNF639,0.0001810877050040206,2.58963032917667e-05
PACSIN1,0.0001810057086910473,-1.693280625251852e-05
LINC02910,0.00018096126482047527,9.394695919091898e-05
BECN1,0.00018083851231941137,5.007632970013892e-05
RPUSD3,0.00018073080926236685,0.00013475928149185904
TBCC,0.00018049652024903286,-1.0490637673837753e-05
HACE1,0.0001804870932960809,-5.513090541339168e-05
PDK4,0.0001799705053411266,-1.1527220990677795e-05
POLR2G,0.0001799565552997543,-0.0001305456852436492
MED25,0.0001799127459031143,-1.394032647982852e-05
PIGBOS1,0.00017979007136512202,0.00013243270601157964
C17orf100,0.00017968247721055855,-2.3197044578053322e-06
DCAF11,0.00017940170694876582,2.2902339325200613e-05
MEG3,0.00017932746180493691,-0.00011617889570232737
CCND3,0.0001792063775447485,2.2328585481505e-05
PDLIM7,0.0001790799952674499,2.7343345640273248e-05
EXOSC4,0.00017907930210840604,-5.257536075143303e-06
CRACR2A,0.00017894450546828797,6.090715988918522e-05
NBPF9,0.00017892960685989733,2.511725332220046e-05
IGKV1D-13,0.00017874706417284904,-7.658212015951388e-05
WARS2-AS1,0.00017841366109961774,-0.00013186638220739837
NEU1,0.0001784048452135542,-3.437815425217908e-05
RNH1,0.00017839938898238237,-5.358158393347671e-05
EXOC6B,0.00017832965604184817,-4.1507905631073234e-05
ATXN1,0.0001783052945889807,-5.939639883130608e-06
LRRFIP1,0.00017826020050906157,-8.53596850711547e-05
C2orf42,0.00017818165000122932,-5.430741572038703e-05
IMMP1L,0.00017817461517002328,4.2988183818507666e-05
S1PR2,0.00017814952409690536,0.00012747762967244838
SKAP1,0.0001780645141992811,-2.57188345277368e-05
RABEPK,0.00017805749200055333,1.2348447621259734e-05
CPLANE2,0.00017782872517129808,4.436169849453867e-05
ABRAXAS1,0.0001777775590173628,-4.2944354472999795e-05
UCK2,0.00017763467239228164,5.838935258187005e-05
UACA,0.00017750482242396016,-7.307476332387673e-05
DPP3,0.00017736257806206263,-4.4134263952260976e-05
CGRRF1,0.0001772509896275509,-1.6022455564197846e-05
RXRA,0.00017713423866964748,-2.8114444178470953e-05
OTUD5,0.0001770223274577673,-7.249587335672067e-05
BPNT1,0.00017700471556498368,5.219265887297682e-05
ALYREF,0.00017668161717460597,4.8142945334055645e-05
GRIK1-AS2,0.00017650340404984965,5.0098615212618114e-05
ATP6V0C,0.00017635873849289278,-1.1639657319286417e-05
ARHGAP11A,0.00017621330146873533,-0.0001511027040580811
CLEC4G,0.0001760922257961613,8.269730641444174e-05
SLC43A1,0.00017589802933550737,6.720530061596356e-05
RAD51AP1,0.00017584603728488827,-9.417423548302874e-06
PPP2R1A,0.00017582222596274945,-3.348081315439158e-05
HERC2P7,0.0001756304465093174,2.7274566327349596e-05
DMTF1,0.00017559657962801985,0.00013049424750743215
RABEP2,0.00017543546234605913,-4.186866446802626e-05
ENDOV,0.00017523470827987336,-3.648866081744943e-05
NAPRT,0.00017506209002641178,-8.350666932753381e-05
TMOD1,0.00017494417517497618,8.986560351642761e-05
METTL2B,0.0001749407967084885,-0.00012263839048862928
LRPPRC,0.00017481191476189924,1.3975076756270291e-05
SLC25A12,0.0001747184282104467,-1.4872614716619044e-05
SPATA6,0.00017457830418102975,0.00013877216841907302
FBN2,0.00017427923819430375,-6.463366732269756e-05
ENTR1,0.0001741453952782492,0.00010804628242461809
AKAP8L,0.00017409886705018558,-0.00013898142052598555
RAB11B,0.00017375173776636364,-1.4886552798904682e-05
CHMP4A,0.00017367933465138005,0.00011461482353645441
RCN1,0.00017364385449772796,8.942151644280285e-05
SPIRE1,0.00017321169212204137,0.00010478287947007526
PCYOX1L,0.00017303145690060755,4.656977183248586e-05
IGHG4,0.0001726883412279707,8.837659782444518e-05
TRGC1,0.00017266427637395532,6.728350557781171e-05
FAM76A,0.00017264610274746018,7.659425432398141e-05
LIAS,0.00017246786465799775,0.0001570017463297792
BRD1,0.00017246624331755884,0.0001349147428554119
RASGRF2,0.00017245604809934377,7.030940030743528e-05
IGHV3-43,0.00017241695537695837,-8.710883119606504e-05
GBA2,0.00017241427465495437,-0.00013042943809031462
GPR89A,0.00017210972802624195,8.548581917060482e-05
NIPAL2,0.0001720598247673333,-1.8020078821562653e-05
EIF2AK4,0.00017197776675872178,-7.165668324747832e-05
NABP2,0.00017194111774984506,8.508644010355191e-05
SLC11A1,0.00017182048564886551,2.820181879181794e-05
NSUN5P1,0.00017177007010096447,0.00013440588176622182
ABCA1,0.0001716476683603733,6.912266439984289e-05
C20orf27,0.00017161441269137874,-7.764106388853285e-05
PIK3CB,0.00017155901899044534,-6.397984465884263e-05
SOCS5,0.00017146307624332896,2.014507159125747e-05
UTP20,0.00017143290182016358,-0.00011779501615760397
INPP5D,0.00017116632892800622,0.0001050471780970877
UBE3D,0.0001710092898953465,5.835243317351567e-05
LNCAROD,0.00017100058588395296,0.00010235552423686292
NIPSNAP2,0.00017071856552890334,2.801333884537188e-05
KLHL36,0.00017068074861711067,6.25863249133527e-05
RNPS1,0.00017050393421034669,3.3517697368457426e-05
POLB,0.00017043468601766004,3.429161958725216e-05
TSSK4,0.0001703693542947641,4.802926801707362e-05
NEK1,0.00017024455788144504,7.301793022799938e-05
ZNF544,0.00017014005928938468,0.00013108895678402312
IGHV4-30-2,0.00017008193327842626,5.270289845167515e-05
RPSAP12,0.00016968694478836473,3.794037642922026e-05
PLAGL2,0.0001696655122051143,4.287856847139179e-05
SLC9A3R2,0.00016966115673712834,-7.227995724636215e-05
HASPIN,0.00016963254264615272,-2.4470114431482466e-05
CD8A,0.0001692692792761422,-7.214994275268187e-05
ZFAND6,0.00016921802820745154,-4.811949428558143e-05
SNX13,0.00016898081509293783,-6.334043085801605e-06
CDC7,0.000168692038348559,5.99967269915096e-05
RNF187,0.00016857995308806325,2.4455643094165897e-05
MIEF2,0.00016844408254610866,0.00012863505209801635
IDO1,0.00016838263327523836,-4.620947523424947e-05
CLPX,0.00016819879379040975,-0.0001236059419798433
LOC105377067,0.00016803073388907145,-1.5052355098376758e-05
CPAMD8,0.0001680217156403791,-0.0001680217156403791
GGNBP2,0.00016715961248031303,0.0001197872498942235
MRPL48,0.00016698242895907497,0.00012611130223514125
USP38,0.00016693163169869164,-1.7534479607864774e-05
ZZZ3,0.0001669156192331379,7.465116975424102e-05
MARCHF8,0.00016679142203217305,3.6710273096354185e-05
FBXL5,0.00016665910157873568,3.096050892641816e-05
ZNF235,0.0001664947078546053,5.15071517636934e-05
MAPK1,0.0001664288015691219,5.349535070320235e-05
DAZAP1,0.00016613541968511553,0.00011113573218333993
QTRT2,0.00016612590407800814,5.453116462216054e-05
RASGRP1,0.00016594797532388085,8.019946484340862e-05
LOC728488,0.00016586763524139826,-4.5350331112536374e-05
ZEB1-AS1,0.0001658528972158634,-0.00012628245110470708
RPL41,0.00016579923204386926,0.00013337385981685557
RAF1,0.00016553137193906658,-7.16266683085905e-05
BTBD10,0.00016552715727139545,1.881067292617439e-05
RSPRY1,0.00016543807595749034,-4.253297121920615e-05
FCHSD2,0.0001653740431406212,9.304656040657846e-06
HID1,0.00016516076395485768,8.579978805083056e-05
CYP17A1-AS1,0.0001645686865796705,6.215123944466815e-05
BCL2L1,0.000164443702395898,-2.9049439285190715e-05
NDUFA3,0.00016432449756229042,-5.4258485153331843e-05
FAHD2B,0.0001641541178871996,3.145592259031121e-05
GTF2F2,0.00016387403659031175,3.5129376313668034e-05
LATS1,0.0001637898171587364,-0.0001441687956000743
HNRNPA0,0.00016374459027120334,0.00012346664429560762
TIMELESS,0.00016373512355122557,0.00013340274335423745
RRN3P3,0.0001636574274705303,0.00011588856307863501
PLCXD2,0.0001636519096446807,-8.694100749797726e-06
CRLF3,0.00016338046324920494,2.457462595710776e-05
F8,0.00016328475599605588,2.9441727476931784e-05
SLC40A1,0.00016300267233330113,-8.987840346866718e-05
IGHV4-28,0.0001628232663573679,7.207432789003616e-06
F13A1,0.00016275902037556935,0.00013412891565056453
GGTA1,0.00016264666786254726,6.137052522158288e-05
GRN,0.0001622120796852515,-0.00013576921886585794
HSH2D,0.00016206265867844383,3.961013197676987e-05
ELOVL6,0.0001618808835089881,1.3178891341846318e-05
SCYL3,0.00016176762785101448,-7.345103317136438e-05
MEN1,0.0001615028280587546,-8.514432681223866e-05
TMEM209,0.00016141930349164964,-7.5869057021863e-05
CCDC82,0.00016113372786895398,4.35277466977053e-05
GAS5,0.00016111102638272486,2.0840358728690078e-05
ZDHHC16,0.00016098167018277476,-8.980258644228928e-05
EOMES,0.0001609112227266387,-7.711586550328942e-05
ASRGL1,0.00016077252171063476,3.786480022652721e-05
DERL3,0.00016057686616884658,0.00010473268216179072
TMEM184C,0.00016031928595960638,1.7709348939795555e-05
SLC49A3,0.00016025475913914057,3.3708178231504794e-05
ACAT2,0.00016017748155200162,-9.85459279092539e-05
LINC02987,0.00016017241982298953,-0.000121030894135058
PADI2,0.00016009615251567913,-9.215213959473427e-05
RWDD4,0.00015993694550933305,9.79721192897114e-05
RAB4A,0.0001598718346002911,1.8612150425276135e-05
ANKRD49,0.0001598586638417994,0.00010354770276424501
ZNF746,0.00015974938826105156,-2.8246917889412735e-05
NAA80,0.00015971922689937156,4.790322174433482e-05
TNXB,0.00015945036315993824,2.9331964269858234e-05
MCPH1,0.0001592667718428368,4.896594653186939e-06
FADS2,0.00015891524115341465,-7.92693806236404e-05
POLR2F,0.0001588450438893393,8.075680835658594e-05
TRIM37,0.00015866986863001127,-0.00012579472235617342
ARHGAP10,0.00015843041077616199,0.00011024412865650857
FAM174B,0.00015818292543954583,4.37909743830155e-06
SPNS3,0.0001580324110554351,-2.961975406550334e-05
LRRCC1,0.00015780338316680428,0.00012723357755192334
SUOX,0.00015760978425508914,-0.00010642105077227894
MRPS17,0.00015757166487279377,3.407764607275143e-05
TMEM198B,0.00015754699729109327,0.00011234487575378971
TRIM14,0.00015740869433383307,0.00011828127255431927
MYO6,0.00015735288720324295,7.6806584510436e-05
MED31,0.00015728751120311395,-9.402082521837517e-05
NFKBIE,0.00015710175718265193,1.874470565499545e-05
MTLN,0.00015708399101844466,6.048109336394851e-05
CDKN2AIPNL,0.00015704189720584886,0.00010158266750903048
ZCCHC17,0.00015703928799189562,8.949082997151972e-07
STBD1,0.00015703269439320115,-3.83392080349094e-05
HACD3,0.0001569329360297734,-2.1736836395238773e-05
GMPPA,0.00015665293036887573,6.981674677582375e-05
ARHGAP17,0.00015639816291226132,-4.927379737015829e-05
ARPIN,0.00015599627630775222,0.00011278990763332856
MAPK3,0.00015588031885642881,5.903065290038471e-05
SPRED2,0.0001557443939939145,6.293939494493861e-05
TGM3,0.00015572308277108865,6.829947660851598e-06
SLC35B2,0.00015565420179412,0.0001283681048681458
FMO5,0.00015529217929265978,9.565512257809685e-05
FIZ1,0.00015520083224403723,3.63993113682239e-05
COX5B,0.00015515879899172583,-4.44893746267319e-05
SPINK2,0.00015485090060846928,-7.018538277465536e-05
ZNF217,0.0001548315925691622,1.2505349820194598e-05
NAB1,0.00015479818283149424,-0.00014047968224038847
MRPL40,0.00015439777160880055,4.262342417788568e-05
RANGRF,0.00015420563134768106,3.1043081370842086e-05
CROT,0.00015399802437015016,7.297564481314557e-05
ZBTB11-AS1,0.00015338988419077602,0.00015338988419077602
CDC16,0.00015244913796718366,-1.954933241755897e-05
PSD4,0.00015241668965776273,-4.720480398222937e-05
THAP9-AS1,0.0001522599577566125,2.1651179627007404e-05
CYTH2,0.00015210717122260005,-2.6227154005229726e-05
C1orf198,0.00015210587117334262,7.34051094379352e-05
CPED1,0.0001520922106797458,-1.624845318816829e-05
INTS6-AS1,0.00015188504492142299,9.346380810301864e-06
IL1R1,0.000151669600657939,-6.180643298030577e-05
KCNJ2-AS1,0.00015160142432144513,-0.00012397073805837564
NOMO1,0.00015141921842736034,0.00011978504872011168
MYH3,0.00015117005321711488,-7.310495638229749e-05
LGALS2,0.00015116513341665477,7.637102211138722e-05
CMTM7,0.00015093829919160824,-2.235891474750898e-05
PCNX4,0.00015091725474585525,-0.0001042520369345927
DYNLL1,0.00015074508845021195,-0.00012501021385393055
VPS54,0.00015072848766157647,9.505344694355309e-05
PABPC1,0.000150494337392978,0.0001017792274095607
RNF144A,0.0001502243968568989,-0.00011670226622114751
LPAR6,0.00014997911905325823,0.00010137532997084244
TTC26,0.00014995206980367656,-3.2998386090802766e-05
ZNF69,0.00014994577577105516,4.3159867519530257e-05
LMF1,0.00014993619727176756,-2.7924404456491982e-05
EMP1,0.00014968915964729397,-9.750694572179501e-05
RIPOR3,0.00014942588831378027,6.219669925809286e-05
CHI3L2,0.00014927543216901144,-6.293702645697959e-06
SRD5A1,0.00014873668032172816,8.092550848273828e-05
NEBL,0.00014867855320571056,-3.3257288222314895e-05
TGFBRAP1,0.00014859272735775328,-8.607091214978667e-05
BLZF1,0.00014856147973739918,-6.11155043842009e-05
C1QC,0.00014837960143799877,8.57602536266881e-05
CC2D2A,0.00014823774438539708,-0.0001030741750772075
ZNF254,0.0001482256539496276,6.455143274346911e-05
MTERF4,0.00014818050834267032,1.0226950661287692e-05
MTERF1,0.00014814176424820857,-6.757025247041578e-05
RPL21P75,0.0001480849369465705,0.0001033636576888438
MKRN2,0.00014807235887466226,2.241369330549165e-05
SLC6A6,0.00014790154026312323,0.00011403470439850331
PSMG3-AS1,0.00014781178130514013,1.3432085956306628e-05
KIF2A,0.0001477780351376065,-4.8054414528914806e-05
FKBP1A,0.00014777329018906467,3.264602686050682e-05
G3BP1,0.0001476030580188989,-4.9410988140583683e-05
DDX21,0.0001471600940097391,3.1733790259398795e-05
MRPL24,0.00014709625862503002,0.00010437571297578853
EDC4,0.00014700516221814394,-8.575077540594782e-05
DSTN,0.00014699367280809891,6.602973860724056e-05
UTP6,0.0001466799654111541,-0.0001466799654111541
ZNF337,0.0001464384975226087,0.000108609717619504
NUP50,0.00014622339450942864,-9.815185015375579e-05
IDH2,0.00014612011555528002,0.00010021876434595018
RAB10,0.0001460743508056647,-2.7317342937698417e-05
PAQR3,0.00014595798924737393,5.266415339099582e-05
LEPROT,0.0001458966859494887,-2.1879203919836266e-05
CFL1,0.00014579172417947524,4.1666277189407506e-05
CHCHD7,0.00014559657321509597,3.4637551363340896e-05
GLB1,0.00014558660357275152,-3.228562668361656e-06
CD72,0.00014542506692044087,-3.431075327689463e-05
LSM12,0.00014518795293111584,1.6722080092865133e-06
USP39,0.0001450049928895383,-5.6049297390903805e-05
PPDPF,0.0001442127847495395,0.00010372548980151005
SCUBE1,0.00014406161424985496,-9.823183078210922e-05
CEBPG,0.00014400893210838217,9.931385976360133e-07
UBXN8,0.0001439531843982224,-9.013581726956148e-05
COQ8A,0.00014378973625530687,-2.4715135502039964e-05
TONSL,0.00014370709632830796,1.0078418174920117e-05
CREB5,0.00014360850385351505,-7.9532208267306e-05
IL10,0.00014358080832472313,-4.7165091219350866e-05
ME3,0.00014333129862918032,-8.81898756263572e-06
HNRNPUL1,0.00014326251931649474,7.072034690295305e-05
KIF20A,0.00014300420040302194,-5.1337707693353355e-05
C2orf69,0.00014279756110381574,0.00011076557944845615
TFAP2E,0.00014275655572818505,0.0001172137715647113
ETV3,0.0001425559846770555,3.802324474197134e-05
PAM,0.00014251597199418852,0.00010770102280509908
HERC2P9,0.00014249699709255548,-9.235659425257156e-05
ACOT7,0.00014249139942079073,0.00011920372865299447
CSGALNACT2,0.0001424046954476527,3.363384409812979e-05
GTDC1,0.00014216324135379594,7.416271648542307e-05
ALPL,0.00014175452687089767,-7.012294953430294e-05
SLC26A6,0.00014165480979597142,-7.396731470119278e-05
CACNB1,0.00014162507945780791,-5.8092206271110095e-05
KLHDC3,0.00014148128225985025,-6.563712692980455e-05
ANAPC16,0.0001414472900645166,8.974583198385428e-05
PIGF,0.00014136358751975597,0.00014136358751975597
LILRB1,0.00014134196845157107,3.3845050477306944e-05
CSNK1D,0.0001413090667527937,3.081891961017986e-05
ADARB2,0.00014119595414938734,-5.087604758040518e-06
PTGES,0.00014117662469723287,-3.7940397836236745e-05
ATP2B4,0.00014116580453151412,-5.291716942420896e-05
SOX15,0.00014114658268890202,0.0001074479902657901
GALC,0.00014104445812824273,-3.691553438880316e-05
FGFR1OP2,0.0001410180634222652,3.670689746696487e-05
HCLS1,0.00014095571295345854,-8.997585181393665e-05
CSPP1,0.00014092201785417005,-3.0797106165941588e-06
TMEM64,0.00014077813315404453,0.00011636969537769035
SEPHS1,0.00014064198565232178,8.672568978602697e-05
PLCL1,0.00014060433230200222,-2.4743912715736723e-05
EXO5,0.00014059934600706996,7.01979407634312e-05
LAP3,0.00014056740793594235,-4.047301518839819e-05
MFN2,0.00014052321614309727,-2.580125660216265e-05
LOC100134368,0.0001401840885566359,6.270544018816289e-05
NRF1,0.0001401645378243101,-3.890930182720975e-05
RPL37A,0.00014014196201118863,4.030150621279935e-05
ZC3H12D,0.00013991853932012217,-6.089506872553397e-05
SH2D3A,0.00013969783315625106,-0.0001024592269637851
CCDC191,0.0001396576424818351,7.058783477046499e-06
HTRA2,0.00013961458919127157,0.00011336434532924509
PLP2,0.0001393854935143501,6.647883538830485e-05
LIG1,0.00013912340025683985,3.644825460711284e-05
PIGW,0.00013907373268675125,-0.00010073009782082389
TSPY26P,0.00013906700785504036,-8.735250998886334e-05
RSU1,0.00013894710929836365,-8.705406730119022e-07
TK2,0.0001388865545174553,4.4275528961673574e-05
ZNF45,0.0001388438789554985,-1.9804626627866436e-05
GPALPP1,0.00013881509301112992,-6.088720209791422e-05
PF4V1,0.0001387513934844333,-2.8582597238651504e-05
SCN9A,0.0001386280342322833,-6.118812119933076e-05
EHBP1,0.00013831578383645055,4.8767393304287104e-05
PYGB,0.0001382467825165594,-3.656201247479137e-05
RRP15,0.00013814925116627203,-9.3848518533235e-05
LINC00910,0.00013813240207695914,9.245967606039233e-06
PET100,0.00013799800243720532,7.94872145901205e-05
RUBCNL,0.00013792588524425535,-5.934350296930646e-05
RAB32,0.00013792366437824925,-4.25650255800193e-05
NUTM2A-AS1,0.0001377478689925151,-3.665745565275882e-05
PSMG2,0.00013768157326787684,5.751719589496082e-05
EPC2,0.0001376413787999499,-5.287984235569765e-05
FARS2,0.0001375446094689802,-3.769831359291015e-05
LAS1L,0.0001375412810549492,-2.200481002537061e-05
RIPOR1,0.00013739537784193822,-2.9176803376764337e-05
ISG20,0.00013734440043827023,5.2598333108319527e-05
TBX21,0.00013728866809135915,-5.811229570818347e-07
ATP6V1F,0.00013707685310174352,9.428833267164799e-05
FAM53C,0.00013706644720303416,-2.0916484669950404e-06
TIGD3,0.0001368298356851845,7.988609163241329e-05
WTAP,0.00013682259167445562,-8.321781519781229e-05
STAT5A,0.00013678637585659142,9.288500900134934e-05
SIGLEC10,0.0001364746156429432,8.415472766744703e-05
TP53I3,0.00013642254438287252,9.740121847562973e-05
FBXO28,0.00013631980084639962,8.543500689818918e-05
PCMT1,0.00013626031486524168,-6.410952473806062e-06
COG5,0.00013620944134255314,9.990445691835366e-05
BUD23,0.00013620757828578756,3.0845699251435e-05
EOGT,0.0001361233507035533,0.00010611134590163252
GAS2L3,0.00013587828133185362,4.369017458638825e-05
ATP7A,0.00013583853358837322,-6.177585733654636e-05
PGGT1B,0.00013575592178899403,-6.522220135175976e-05
CDK1,0.0001356125172362715,9.008936089876654e-05
PLCB2,0.00013552072705604718,1.373518978367425e-05
LOXL3,0.00013525710841595033,8.455776939674457e-05
CCND2,0.00013514852434329182,6.109194987817175e-05
SDCBP2,0.00013496550019255103,8.897962879671586e-05
H2BC26,0.00013481625678497165,5.394708669015155e-05
DAPK1,0.00013469443719974462,-9.305004666459099e-05
IFIT1,0.00013461515472923413,-6.731651795942305e-05
CRTAP,0.00013461496574370936,1.3967320204046116e-05
PLAU,0.00013451895800006554,1.4240774965695122e-05
FCHO2,0.0001344569788547272,5.363048053360476e-06
PDE12,0.00013441302355231892,-3.076263876168992e-05
BIRC2,0.00013435776661761887,6.283648830483086e-05
ZNF487,0.00013429661476911794,3.928409179595749e-05
AHCTF1,0.00013396340748659424,8.228466703608574e-05
DHRS12,0.00013390911920323678,1.5519745573836158e-05
SLC35A1,0.00013384296141247265,-7.10978606239946e-05
NAF1,0.00013352354786140119,0.00010537264882040812
PAIP2,0.00013340820658726214,-3.785569830593671e-05
CD74,0.00013340577630581706,0.00010038974223216094
EPHX1,0.00013329522878761303,4.294165217805938e-05
FADS3,0.00013324692044024613,2.2068939079708848e-05
PLEKHG3,0.00013313799438220776,3.619356763706669e-05
ACP1,0.00013303943014365073,3.443937932872207e-05
TMEM39B,0.00013290228360054242,-2.9092056562570666e-05
RPL17P6,0.00013280435685604535,6.245771039556567e-05
SCGB3A1,0.00013279369844154546,3.593087496183715e-05
BCAP31,0.00013274881971977646,0.0001110075739084133
ATP6,0.00013273111614609854,-1.7673413917407214e-05
GNGT2,0.00013256706147393146,4.3804603300590586e-05
C13orf46,0.000132560012652065,7.721135626784672e-05
RAD51-AS1,0.00013245251764305177,-3.750833829071825e-05
THAP3,0.00013242320592353373,-0.00010153163409458123
PTGER3,0.00013241234656309354,-5.1069640967432995e-05
LINC01176,0.00013222270367550888,2.6430399607153072e-05
MRPL38,0.00013215321145819523,-1.1545997876771016e-05
TOMM40L,0.0001320957737942245,4.638751482943076e-05
TIMM13,0.0001319907927660365,-9.180632350127226e-05
PYM1,0.00013197965967996395,0.00010999931581828139
ARHGEF9,0.00013185373828689193,1.896674316239285e-05
TET1,0.0001316630829752435,6.364185834945226e-06
CLCF1,0.00013165372582721934,4.464037199543337e-05
TRAV4,0.00013165085944684274,-5.637128608030342e-06
NEK9,0.00013158958803612122,2.7146262366723928e-05
PPIL3,0.00013153102548463545,1.0451059856383293e-05
ZNF841,0.00013138369188865607,2.8281955126195473e-05
BAG4,0.0001313332415360091,-9.461852649790325e-05
CCDC18,0.00013112156947846844,9.079358966516123e-05
MAX,0.00013107712724201104,-3.197576565941212e-05
DHPS,0.00013104561814934737,-2.4593886530569993e-05
TET3,0.00013104330784513514,-8.866401435060502e-05
MAP10,0.00013102938302135498,2.4236776378152736e-05
DUSP3,0.00013094533569212415,-8.151270717420957e-06
EAF1,0.00013047282501304415,4.8395627836930035e-05
DNAH10,0.00013008734188434305,-1.3326648708668648e-05
USPL1,0.0001299254533295649,-5.756027730250702e-05
GPR65,0.00012984571294205762,-7.258474867387979e-05
AP1B1,0.00012962879132950752,7.231240356373258e-05
REEP4,0.00012911794508934708,3.923323803644731e-05
VDAC3,0.00012904985595534618,-1.1970879420255438e-05
SPCS1,0.00012885805811482763,1.7630057086336254e-05
MRPL2,0.00012877418486423745,0.00010696927144235813
NR1D1,0.0001287412695820676,-4.846707622600185e-06
UNC13B,0.0001286617686646119,-8.451310851011076e-05
EIF2AK2,0.00012841221997446527,7.267181875435745e-05
HCK,0.00012823422824506474,-1.3672946244970419e-05
NEFL,0.00012815479975893584,8.109618352160752e-06
CAPZA2,0.00012814193265721968,-2.4032040127124777e-05
SYCP2,0.0001279335152144999,1.6113559400586047e-05
ZNF268,0.0001278507445482623,-8.931785183157515e-05
NAA38,0.00012751480910977016,-1.5732649179857424e-05
IGLC3,0.0001274310546931323,-3.180974136732624e-05
IL7,0.00012742802188796105,8.87307770548135e-05
CALD1,0.00012738787929495203,-4.8626958410404186e-05
TAF1A,0.00012735193324929584,4.2270957226071736e-05
UBAC2-AS1,0.0001273299112612961,5.8095205722348165e-05
PRDX3,0.00012730423206664356,4.54764817901186e-05
PI4K2A,0.00012730026793246517,1.2638697147317374e-05
TSPYL4,0.00012721282733823243,-3.390162451591086e-05
CSTF2T,0.0001271601301868891,5.1591334207340955e-05
KANTR,0.00012715056175557015,-3.34141494906213e-05
KCNAB2,0.0001271333647103524,-6.079277313891301e-05
PI4KB,0.00012710367760839704,9.318924591177057e-05
IGHV6-1,0.0001270462950004756,0.0001270462950004756
DOCK1,0.0001269538782789851,-4.922605705245729e-05
CCDC138,0.0001267572258744325,1.3314207079691688e-05
SLC29A2,0.00012661137902300742,-3.214548231967168e-05
GLS,0.0001264219800303512,7.665668506578702e-06
TRUB1,0.00012624915508773277,-9.429711126542894e-05
ATIC,0.00012623560787436975,-3.8871699469774745e-05
ITGAL,0.00012621336631342907,-6.730062651927214e-05
COPS7A,0.0001261597491007898,5.123969487220174e-05
TRIP10,0.00012602564017858304,8.517615781715808e-05
H2BC7,0.00012599998515802816,4.900069065011234e-05
EFCAB7,0.000125857715731331,3.3119539048701176e-05
SGK3,0.00012585543066120754,6.79963374917099e-05
FAM104B,0.0001256664868194019,-2.0726856917395367e-05
GALNT6,0.00012556766970272607,6.89535854283784e-05
IGFBP2,0.00012542662164341303,4.3949913100285116e-05
GCNT2,0.00012539757220192293,-4.703103922934862e-05
BMERB1,0.00012514260246168857,8.032517142145541e-05
HNRNPH1,0.00012513344315691425,4.214131025743275e-05
APOL3,0.0001250349137108516,3.268809991594996e-05
LINC00173,0.00012466086133174642,-1.0538139291342125e-05
ELF4,0.00012456051903164455,2.4008452151816264e-05
LINC01291,0.0001245475680693733,4.602427257620795e-05
LOC107987462,0.00012429505344448133,4.2301856363010046e-05
