FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.0,0.03571428571428571,0.9995401,0.0,0.03571428571428571
0.0,0.14285714285714285,0.9987501,0.0,0.14285714285714285
0.043478260869565216,0.14285714285714285,0.998662,0.043478260869565216,0.14285714285714285
0.043478260869565216,0.6071428571428571,0.24501884,0.043478260869565216,0.6071428571428571
0.2608695652173913,0.6071428571428571,0.010812699,0.2608695652173913,0.6071428571428571
0.2608695652173913,0.6428571428571429,0.009224549,0.2608695652173913,0.6428571428571429
0.30434782608695654,0.6428571428571429,0.007349489,0.30434782608695654,0.6428571428571429
0.30434782608695654,0.8214285714285714,0.0020874427,0.30434782608695654,0.8214285714285714
0.34782608695652173,0.8214285714285714,0.00070979854,0.34782608695652173,0.8214285714285714
0.34782608695652173,0.9285714285714286,0.00030755857,0.34782608695652173,0.9285714285714286
0.8695652173913043,0.9285714285714286,6.626197e-05,0.8695652173913043,0.9285714285714286
0.8695652173913043,0.9642857142857143,5.0447376e-05,0.8695652173913043,0.9642857142857143
0.9565217391304348,0.9642857142857143,3.96144e-05,0.9565217391304348,0.9642857142857143
0.9565217391304348,1.0,3.3574404e-05,0.9565217391304348,1.0
1.0,1.0,2.5881522e-05,1.0,1.0
