FPR,TPR,Thresholds,x,y
0.0,0.0,inf,0.0,0.0
0.0,0.03571428571428571,0.9994599,0.0,0.03571428571428571
0.0,0.4642857142857143,0.9980503,0.0,0.4642857142857143
0.043478260869565216,0.4642857142857143,0.995936,0.043478260869565216,0.4642857142857143
0.043478260869565216,0.6428571428571429,0.96704763,0.043478260869565216,0.6428571428571429
0.13043478260869565,0.6428571428571429,0.9392929,0.13043478260869565,0.6428571428571429
0.13043478260869565,0.6785714285714286,0.9230925,0.13043478260869565,0.6785714285714286
0.2608695652173913,0.6785714285714286,0.842074,0.2608695652173913,0.6785714285714286
0.2608695652173913,0.7142857142857143,0.82210517,0.2608695652173913,0.7142857142857143
0.30434782608695654,0.7142857142857143,0.6464709,0.30434782608695654,0.7142857142857143
0.30434782608695654,0.7857142857142857,0.19808589,0.30434782608695654,0.7857142857142857
0.34782608695652173,0.7857142857142857,0.11470788,0.34782608695652173,0.7857142857142857
0.34782608695652173,0.9285714285714286,0.044819083,0.34782608695652173,0.9285714285714286
0.43478260869565216,0.9285714285714286,0.007187797,0.43478260869565216,0.9285714285714286
0.43478260869565216,0.9642857142857143,0.001776854,0.43478260869565216,0.9642857142857143
0.4782608695652174,0.9642857142857143,0.00157822,0.4782608695652174,0.9642857142857143
0.4782608695652174,1.0,0.001508494,0.4782608695652174,1.0
1.0,1.0,0.00045909386,1.0,1.0
